Формат магазина	Магазин	Группа	Номенклатура	Месяц	Кол проданного товара, шт	Сумма продаж, тыс.руб.	Себестоимость продаж, тыс.руб.	Остаток на конец дня среднедневной, шт	Себестоимость остатков на конец дня среднедневная, тыс.руб.
Супер	Магазин 30	Молочные продукты	Молочные продукты 307	8	19	1,11839	0,73701	36	1,39644
Супер	Магазин 30	Молочные продукты	Молочные продукты 307	9	28	1,65896	1,08612	7	0,27153
Супер	Магазин 30	Молочные продукты	Молочные продукты 308	7	3	0,37297	0,225	7	0,525
Супер	Магазин 30	Молочные продукты	Молочные продукты 308	8	2	0,25197	0,15	5	0,375
Супер	Магазин 30	Молочные продукты	Молочные продукты 308	9	2	0,24798	0,15	3	0,225
Супер	Магазин 30	Молочные продукты	Молочные продукты 309	7	3	0,26097	0,21904	0	-2,84217E-17
Супер	Магазин 30	Молочные продукты	Молочные продукты 309	9	0	0	0	6	0,43811
Супер	Магазин 30	Молочные продукты	Молочные продукты 310	7	113	5,46988	4,068	13	0,468
Супер	Магазин 30	Молочные продукты	Молочные продукты 310	8	121	5,92002	4,356	0	0
Супер	Магазин 30	Молочные продукты	Молочные продукты 310	9	155	7,68705	5,58	13	0,468
Супер	Магазин 30	Молочные продукты	Молочные продукты 311	7	413	13,96495	11,62595	27	0,76005
Супер	Магазин 30	Молочные продукты	Молочные продукты 311	8	408	14,17437	11,37291	52	1,36136
Супер	Магазин 30	Молочные продукты	Молочные продукты 311	9	394	12,95993	10,7759	6	0,15708
Супер	Магазин 30	Молочные продукты	Молочные продукты 312	7	53	3,37752	2,33002	15	0,7251
Супер	Магазин 30	Молочные продукты	Молочные продукты 312	8	17	1,00684	0,82178	10	0,4834
Супер	Магазин 30	Молочные продукты	Молочные продукты 312	9	16	0,95984	0,77344	6	0,29004
Супер	Магазин 30	Молочные продукты	Молочные продукты 313	7	15	1,12085	0,83225	2	0,12062
Супер	Магазин 30	Молочные продукты	Молочные продукты 313	8	4	0,31797	0,24124	6	0,32566
Супер	Магазин 30	Молочные продукты	Молочные продукты 313	9	6	0,44994	0,32566	4	0,24124
Супер	Магазин 30	Молочные продукты	Молочные продукты 314	7	1730	71,27538	47,921	150	4,155
Супер	Магазин 30	Молочные продукты	Молочные продукты 314	8	1837	76,15231	51,2671	18	0,522
Супер	Магазин 30	Молочные продукты	Молочные продукты 314	9	1518	64,23396	44,022	53	1,537
Супер	Магазин 30	Молочные продукты	Молочные продукты 315	8	84	3,53574	3,096	0	0
Супер	Магазин 30	Молочные продукты	Молочные продукты 315	9	49	3,00627	1,96	5	0,2
Супер	Магазин 30	Молочные продукты	Молочные продукты 316	7	0	0	0	8	0,2536
Супер	Магазин 30	Молочные продукты	Молочные продукты 316	8	0	0	0	8	0,2536
Супер	Магазин 30	Молочные продукты	Молочные продукты 316	9	0	0	0	7	0,2219
Супер	Магазин 30	Молочные продукты	Молочные продукты 317	7	21	1,65179	1,7136	15	1,224
Супер	Магазин 30	Молочные продукты	Молочные продукты 317	8	8	0,67292	0,6528	7	0,5712
Супер	Магазин 30	Молочные продукты	Молочные продукты 317	9	5	0,45695	0,408	2	0,1632
Супер	Магазин 30	Молочные продукты	Молочные продукты 319	7	524	25,30694	19,126	28	1,022
Супер	Магазин 30	Молочные продукты	Молочные продукты 319	8	553	28,1413	20,1845	39	1,4235
Супер	Магазин 30	Молочные продукты	Молочные продукты 319	9	278	16,67074	10,147	1	0,0365
Супер	Магазин 30	Молочные продукты	Молочные продукты 320	7	43	2,84357	2,02516	9	0,44892
Супер	Магазин 30	Молочные продукты	Молочные продукты 320	8	14	0,918	0,69832	19	0,94772
Супер	Магазин 30	Молочные продукты	Молочные продукты 320	9	9	0,55791	0,44892	8	0,39904
Супер	Магазин 30	Молочные продукты	Молочные продукты 321	7	4	0,30196	0,213	10	0,5325
Супер	Магазин 30	Молочные продукты	Молочные продукты 321	8	12	0,91788	0,65412	0	0
Супер	Магазин 30	Молочные продукты	Молочные продукты 321	9	7	0,51693	0,37275	1	0,05325
Супер	Магазин 30	Молочные продукты	Молочные продукты 322	7	93	4,78751	2,76054	36	1,0296
Супер	Магазин 30	Молочные продукты	Молочные продукты 322	8	493	25,45772	14,272	33	0,99
Супер	Магазин 30	Молочные продукты	Молочные продукты 322	9	878	44,25386	26,34	74	2,22
Супер	Магазин 30	Молочные продукты	Молочные продукты 323	8	11	0,71089	0,462	1	0,042
Супер	Магазин 30	Молочные продукты	Молочные продукты 323	9	39	2,52166	1,638	4	0,168
Супер	Магазин 30	Молочные продукты	Молочные продукты 325	7	10	0,95892	0,802	10	0,802
Супер	Магазин 30	Молочные продукты	Молочные продукты 325	8	3	0,29398	0,2406	7	0,5614
Супер	Магазин 30	Молочные продукты	Молочные продукты 325	9	4	0,39596	0,3208	2	0,1604
Супер	Магазин 30	Молочные продукты	Молочные продукты 328	7	20	1,1248	0,7567	40	1,3748
Супер	Магазин 30	Молочные продукты	Молочные продукты 328	8	0	0	0	40	1,3748
Супер	Магазин 30	Молочные продукты	Молочные продукты 328	9	1	0,06899	0,03437	39	1,34043
Супер	Магазин 30	Молочные продукты	Молочные продукты 329	7	15	0,87085	0,4545	8	0,26
Супер	Магазин 30	Молочные продукты	Молочные продукты 329	8	5	0,28995	0,1625	3	0,0975
Супер	Магазин 30	Молочные продукты	Молочные продукты 329	9	12	0,69791	0,39	3	0,0975
Супер	Магазин 30	Молочные продукты	Молочные продукты 331	7	26	1,64376	1,3629	1	0,05775
Супер	Магазин 30	Молочные продукты	Молочные продукты 331	8	15	0,93085	0,7392	0	1,42109E-17
Супер	Магазин 30	Молочные продукты	Молочные продукты 331	9	5	0,34991	0,29453	1	0,06064
Супер	Магазин 30	Молочные продукты	Молочные продукты 332	7	23	2,06369	1,64749	5	0,35815
Супер	Магазин 30	Молочные продукты	Молочные продукты 332	8	17	1,3302	1,21771	2	0,14326
Супер	Магазин 30	Молочные продукты	Молочные продукты 332	9	15	1,07031	1,07445	3	0,21489
Супер	Магазин 30	Молочные продукты	Молочные продукты 333	8	12	0,94489	0,84396	0	0
Супер	Магазин 30	Молочные продукты	Молочные продукты 333	9	11	0,88683	0,76099	0	0
Супер	Магазин 30	Молочные продукты	Молочные продукты 335	7	24	1,57976	1,03872	10	0,4328
Супер	Магазин 30	Молочные продукты	Молочные продукты 335	8	9	0,60391	0,38952	12	0,61104
Супер	Магазин 30	Молочные продукты	Молочные продукты 335	9	7	0,44793	0,35644	5	0,2546
Супер	Магазин 30	Молочные продукты	Молочные продукты 336	7	5	0,40695	0,3233	5	0,3233
Супер	Магазин 30	Молочные продукты	Молочные продукты 336	8	1	0,08401	0,06466	10	0,5884
